event_id,match_id,team,event_team,event_time,event_type,action_player_1,action_player_2
744,43,VfB Stuttgart,away, 77 ,Substitution, Luca Pfeiffer , Sehrou Guirassy 
745,43,VfB Stuttgart,away, 77 ,Substitution, Tiago Tomás , Chris Führich 
746,43,VfB Stuttgart,away, 79 ,Yellow card, Atakan Karazor ,
747,43,VfB Stuttgart,away, 84 ,Yellow card, Enzo Millot ,
748,43,VfL Wolfsburg,home, 85 ,Substitution, Sebastiaan Bornauw , Maxence Lacroix 
749,43,VfL Wolfsburg,home, 85 ,Substitution, Felix Nmecha , Patrick Wimmer 
750,43,VfB Stuttgart,away, 87 ,Substitution, Lilian Egloff , Naouirou Ahamada 
751,43,VfL Wolfsburg,home, 91 ,Goal, Yannick Gerhardt , Mattias Svanberg 
752,43,VfL Wolfsburg,home, 94 ,Substitution, Bartol Franjić , Omar Marmoush 
753,44,RB Leipzig,home, 15 ,Goal, Timo Werner ,
754,44,VfL Bochum,away, 19 ,Yellow card, Danilo Soares ,
755,44,VfL Bochum,away, 22 ,Yellow card, Jannes Horn ,
756,44,RB Leipzig,home, 23 ,Penalty, Christopher Nkunku , Penalty 
757,44,VfL Bochum,away, 35 ,Substitution, Erhan Mašović , Danilo Soares 
758,44,VfL Bochum,away, 45 ,Substitution, Philipp Hofmann , Simon Zoller 
759,44,VfL Bochum,away, 45 ,Substitution, Kevin Stöger , Jacek Góralski 
760,44,VfL Bochum,away, 45 ,Substitution, Christopher Antwi-Adjei , Jannes Horn 
761,44,RB Leipzig,home, 53 ,Goal, Timo Werner ,
762,44,RB Leipzig,home, 60 ,Substitution, Benjamin Henrichs , Mohamed Simakan 
763,44,RB Leipzig,home, 64 ,Missed penalty, Christopher Nkunku , Missed penalty 
764,44,RB Leipzig,home, 73 ,Substitution, Emil Forsberg , Dominik Szoboszlai 
765,44,RB Leipzig,home, 73 ,Substitution, Amadou Haidara , Xaver Schlager 
766,44,RB Leipzig,home, 73 ,Substitution, David Raum , Marcel Halstenberg 
767,44,RB Leipzig,home, 82 ,Substitution, Hugo Novoa , Timo Werner 
768,44,RB Leipzig,home, 85 ,Goal, Christopher Nkunku , Emil Forsberg 
769,45,Eintracht Frankfurt,home, 12 ,Goal, Mario Götze , Randal Kolo Muani 
770,45,1. FC Union Berlin,away, 19 ,Yellow card, Sheraldo Becker ,
771,45,Eintracht Frankfurt,home, 42 ,Goal, Jesper Lindstrøm ,
772,45,Eintracht Frankfurt,home, 43 ,Yellow card, Randal Kolo Muani ,
773,45,1. FC Union Berlin,away, 57 ,Substitution, András Schäfer , Morten Thorsby 
774,45,Eintracht Frankfurt,home, 57 ,Yellow card, Sebastian Rode ,
775,45,1. FC Union Berlin,away, 65 ,Yellow card, Rani Khedira ,
776,45,Eintracht Frankfurt,home, 66 ,Substitution, Djibril Sow , Mario Götze 
777,45,1. FC Union Berlin,away, 66 ,Substitution, Paul Seguin , Janik Haberer 
778,45,1. FC Union Berlin,away, 66 ,Substitution, Sven Michel , Sheraldo Becker 
779,45,Eintracht Frankfurt,home, 68 ,Second yellow card, Randal Kolo Muani ,
780,45,Eintracht Frankfurt,home, 71 ,Substitution, Éric Ebimbe , Sebastian Rode 
781,45,Eintracht Frankfurt,home, 71 ,Substitution, Christopher Lenz , Luca Pellegrini 
782,45,1. FC Union Berlin,away, 74 ,Yellow card, Sven Michel ,
783,45,1. FC Union Berlin,away, 74 ,Substitution, Kevin Behrens , Rani Khedira 
784,45,1. FC Union Berlin,away, 74 ,Substitution, Tim Skarke , Timo Baumgartl 
785,45,1. FC Union Berlin,away, 77 ,Yellow card, Niko Gießelmann ,
786,45,Eintracht Frankfurt,home, 86 ,Substitution, Rafael Borré , Jesper Lindstrøm 
787,46,Bayern Munich,home, 3 ,Goal, Leroy Sané , Jamal Musiala 
788,46,Bayern Munich,home, 17 ,Goal, Jamal Musiala , Thomas Müller 
789,46,Bayern Munich,home, 39 ,Goal, Sadio Mané , Jamal Musiala 
790,46,Bayer Leverkusen,away, 45 ,Substitution, Piero Hincapié , Mitchel Bakker 
791,46,Bayer Leverkusen,away, 45 ,Substitution, Charles Aránguiz , Jeremie Frimpong 
792,46,Bayern Munich,home, 56 ,Disallowed goal,Disallowed goal,
793,46,Bayer Leverkusen,away, 61 ,Substitution, Sardar Azmoun , Patrik Schick 
794,46,Bayer Leverkusen,away, 61 ,Substitution, Amine Adli , Callum Hudson-Odoi 
795,46,Bayern Munich,home, 65 ,Substitution, Serge Gnabry , Sadio Mané 
796,46,Bayern Munich,home, 65 ,Substitution, Leon Goretzka , Marcel Sabitzer 
797,46,Bayern Munich,home, 74 ,Substitution, Eric Maxim Choupo-Moting , Leroy Sané 
798,46,Bayer Leverkusen,away, 74 ,Substitution, Adam Hložek , Moussa Diaby 
799,46,Bayern Munich,home, 81 ,Substitution, Ryan Gravenberch , Jamal Musiala 
800,46,Bayern Munich,home, 82 ,Substitution, Noussair Mazraoui , Dayot Upamecano 
801,46,Bayern Munich,home, 84 ,Goal, Thomas Müller ,
802,47,SC Freiburg,away, 56 ,Yellow card, Christian Günter ,
803,47,Hoffenheim,home, 64 ,Substitution, Munas Dabbur , Christoph Baumgartner 
804,47,Hoffenheim,home, 64 ,Substitution, Muhammed Damar , Dennis Geiger 
805,47,SC Freiburg,away, 78 ,Substitution, Jeong Woo-yeong , Daniel-Kofi Kyereh 
806,47,SC Freiburg,away, 78 ,Substitution, Kevin Schade , Ritsu Dōan 
807,47,SC Freiburg,away, 78 ,Substitution, Noah Weißhaupt , Vincenzo Grifo 
808,47,Hoffenheim,home, 80 ,Yellow card, Munas Dabbur ,
809,47,SC Freiburg,away, 80 ,Yellow card, Matthias Ginter ,
810,47,Hoffenheim,home, 81 ,Substitution, Sebastian Rudy , Andrej Kramarić 
811,47,SC Freiburg,away, 85 ,Substitution, Nils Petersen , Michael Gregoritsch 
812,48,VfL Bochum,home, 9 ,Own goal, Benno Schmitz , Own goal 
813,48,VfL Bochum,home, 45 ,Substitution, Jordi Osei-Tutu , Gerrit Holtmann 
814,48,1. FC Köln,away, 63 ,Substitution, Eric Martel , Ondrej Duda 
815,48,1. FC Köln,away, 63 ,Substitution, Kingsley Schindler , Benno Schmitz 
816,48,1. FC Köln,away, 63 ,Substitution, Linton Maina , Jan Thielmann 
817,48,1. FC Köln,away, 68 ,Yellow card, Timo Hübers ,
818,48,1. FC Köln,away, 74 ,Substitution, Sargis Adamyan , Florian Kainz 
819,48,1. FC Köln,away, 74 ,Substitution, Florian Dietz , Dejan Ljubičić 
820,48,VfL Bochum,home, 79 ,Substitution, Christopher Antwi-Adjei , Philipp Hofmann 
821,48,VfL Bochum,home, 83 ,Substitution, Erhan Mašović , Tim Oermann 
822,48,VfL Bochum,home, 83 ,Substitution, Saidy Janko , Cristian Gamboa 
823,48,1. FC Köln,away, 88 ,Goal, Linton Maina ,
824,48,VfL Bochum,home, 90 ,Substitution, Vasilios Lampropoulos , Ivan Ordets 
825,49,1. FC Union Berlin,home, 54 ,Goal, Jordan Siebatcheu , Sheraldo Becker 
826,49,VfL Wolfsburg,away, 60 ,Substitution, Omar Marmoush , Luca Waldschmidt 
827,49,VfL Wolfsburg,away, 60 ,Substitution, Felix Nmecha , Mattias Svanberg 
828,49,1. FC Union Berlin,home, 62 ,Substitution, Paul Jaeckel , Timo Baumgartl 
829,49,1. FC Union Berlin,home, 62 ,Substitution, Morten Thorsby , Janik Haberer 
830,49,VfL Wolfsburg,away, 69 ,Substitution, Yannick Gerhardt , Paulo Otávio 
831,49,1. FC Union Berlin,home, 76 ,Substitution, Paul Seguin , András Schäfer 
832,49,1. FC Union Berlin,home, 77 ,Goal, Sheraldo Becker , Paul Seguin 
833,49,VfL Wolfsburg,away, 79 ,Substitution, Kevin Paredes , Bartol Franjić 
834,49,VfL Wolfsburg,away, 79 ,Substitution, Jakub Kamiński , Josip Brekalo 
835,49,1. FC Union Berlin,home, 87 ,Substitution, Sven Michel , Sheraldo Becker 
836,49,1. FC Union Berlin,home, 87 ,Substitution, Kevin Behrens , Jordan Siebatcheu 
837,50,M'gladbach,home, 10 ,Goal, Jonas Hofmann ,
838,50,RB Leipzig,away, 25 ,Yellow card, Kevin Kampl ,
839,50,M'gladbach,home, 35 ,Goal, Jonas Hofmann , Marcus Thuram 
840,50,RB Leipzig,away, 45 ,Substitution, Timo Werner , Emil Forsberg 
841,50,RB Leipzig,away, 45 ,Substitution, Xaver Schlager , Amadou Haidara 
842,50,M'gladbach,home, 52 ,Yellow card, Julian Weigl ,
843,50,M'gladbach,home, 53 ,Goal, Ramy Bensebaïni , Lars Stindl 
844,50,RB Leipzig,away, 66 ,Yellow card, Benjamin Henrichs ,
845,50,M'gladbach,home, 66 ,Yellow card, Lars Stindl ,
846,50,RB Leipzig,away, 67 ,Substitution, Yussuf Poulsen , André Silva 
847,50,RB Leipzig,away, 80 ,Substitution, Hugo Novoa , Benjamin Henrichs 
848,50,M'gladbach,home, 82 ,Substitution, Hannes Wolf , Lars Stindl 
849,50,M'gladbach,home, 86 ,Substitution, Patrick Herrmann , Hannes Wolf 
850,50,M'gladbach,home, 91 ,Substitution, Nathan Ngoumou , Marcus Thuram 
851,50,M'gladbach,home, 91 ,Substitution, Tony Jantschke , Julian Weigl 
852,50,M'gladbach,home, 91 ,Substitution, Stefan Lainer , Jonas Hofmann 
853,51,Eintracht Frankfurt,away, 6 ,Goal, Sebastian Rode ,
854,51,VfB Stuttgart,home, 31 ,Yellow card, Atakan Karazor ,
855,51,VfB Stuttgart,home, 52 ,Yellow card, Konstantinos Mavropanos ,
856,51,Eintracht Frankfurt,away, 55 ,Goal, Daichi Kamada ,
857,51,VfB Stuttgart,home, 59 ,Substitution, Lilian Egloff , Atakan Karazor 
858,51,VfB Stuttgart,home, 65 ,Substitution, Tiago Tomás , Chris Führich 
859,51,VfB Stuttgart,home, 65 ,Substitution, Enzo Millot , Naouirou Ahamada 
860,51,Eintracht Frankfurt,away, 67 ,Substitution, Éric Ebimbe , Sebastian Rode 
861,51,Eintracht Frankfurt,away, 68 ,Substitution, Rafael Borré , Randal Kolo Muani 
862,51,Eintracht Frankfurt,away, 75 ,Substitution, Timothy Chandler , Mario Götze 
863,51,VfB Stuttgart,home, 79 ,Goal, Tiago Tomás , Borna Sosa 
864,51,Eintracht Frankfurt,away, 83 ,Substitution, Hrvoje Smolčić , Evan Ndicka 
865,51,VfB Stuttgart,home, 86 ,Substitution, Thomas Kastanaras , Waldemar Anton 
866,51,Eintracht Frankfurt,away, 88 ,Goal, Kristijan Jakić , Daichi Kamada 
867,52,Augsburg,home, 31 ,Yellow card, Mërgim Berisha ,
868,52,Bayern Munich,away, 38 ,Yellow card, Sadio Mané ,
869,52,Augsburg,home, 46 ,Yellow card, Andre Hahn ,
870,52,Augsburg,home, 58 ,Yellow card, Jeffrey Gouweleeuw ,
871,52,Augsburg,home, 59 ,Goal, Mërgim Berisha , Iago 
872,52,Bayern Munich,away, 62 ,Substitution, Serge Gnabry , Noussair Mazraoui 
873,52,Augsburg,home, 67 ,Substitution, Mads Pedersen , Ermedin Demirovic 
874,52,Bayern Munich,away, 69 ,Substitution, Marcel Sabitzer , Leon Goretzka 
875,52,Augsburg,home, 75 ,Substitution, Ruben Vargas , Iago 
876,52,Augsburg,home, 75 ,Substitution, Fredrik Jensen , Florian Niederlechner 
877,52,Bayern Munich,away, 78 ,Substitution, Eric Maxim Choupo-Moting , Sadio Mané 
878,52,Bayern Munich,away, 78 ,Substitution, Josip Stanišić , Jamal Musiala 
879,52,Augsburg,home, 94 ,Substitution, Lukas Petkov , Mërgim Berisha 
880,53,Schalke 04,away, 20 ,Yellow card, Sepp van den Berg ,
881,53,Borussia Dortmund,home, 32 ,Substitution, Giovanni Reyna , Marco Reus 
882,53,Schalke 04,away, 39 ,Yellow card, Simon Terodde ,
883,53,Borussia Dortmund,home, 48 ,Yellow card, Anthony Modeste ,
884,53,Schalke 04,away, 58 ,Substitution, Sebastian Polter , Simon Terodde 
885,53,Schalke 04,away, 58 ,Substitution, Kenan Karaman , Jordan Larsson 
886,53,Borussia Dortmund,home, 64 ,Substitution, Youssoufa Moukoko , Anthony Modeste 
887,53,Borussia Dortmund,home, 64 ,Substitution, Karim Adeyemi , Donyell Malen 
888,53,Schalke 04,away, 76 ,Substitution, Alex Král , Marius Bülter 
889,53,Borussia Dortmund,home, 78 ,Goal, Youssoufa Moukoko , Marius Wolf 
890,53,Schalke 04,away, 81 ,Substitution, Rodrigo Zalazar , Tom Krauß 
891,53,Borussia Dortmund,home, 83 ,Yellow card, Karim Adeyemi ,
892,53,Borussia Dortmund,home, 84 ,Substitution, Emre Can , Julian Brandt 
893,53,Borussia Dortmund,home, 84 ,Substitution, Thorgan Hazard , Giovanni Reyna 
894,53,Borussia Dortmund,home, 85 ,Yellow card, Emre Can ,
895,54,Bayer Leverkusen,home, 24 ,Yellow card, Kerem Demirbay ,
896,54,Werder Bremen,away, 26 ,Yellow card, Romano Schmid ,
897,54,Bayer Leverkusen,home, 57 ,Goal, Kerem Demirbay , Odilon Kossounou 
898,54,Bayer Leverkusen,home, 61 ,Substitution, Charles Aránguiz , Kerem Demirbay 
899,54,Werder Bremen,away, 69 ,Substitution, Oliver Burke , Christian Groß 
900,54,Bayer Leverkusen,home, 69 ,Substitution, Adam Hložek , Jeremie Frimpong 
901,54,Werder Bremen,away, 69 ,Substitution, Lee Buchanan , Anthony Jung 
902,54,Werder Bremen,away, 79 ,Substitution, Nicolai Rapp , Ilia Gruev 
903,54,Werder Bremen,away, 82 ,Goal, Milos Veljkovic ,
904,54,Bayer Leverkusen,home, 84 ,Substitution, Mitchel Bakker , Piero Hincapié 
905,54,Bayer Leverkusen,home, 84 ,Substitution, Sardar Azmoun , Callum Hudson-Odoi 
906,54,Werder Bremen,away, 88 ,Yellow card, Amos Pieper ,
907,54,Werder Bremen,away, 95 ,Substitution, Niklas Stark , Marvin Ducksch 
908,54,Bayer Leverkusen,home, 96 ,Yellow card, Jonathan Tah ,
909,54,Werder Bremen,away, 98 ,Yellow card, Mitchell Weiser ,
910,55,Hertha BSC,away, 30 ,Goal, Lucas Tousart , Chidera Ejuke 
911,55,Mainz 05,home, 40 ,Yellow card, Dominik Kohr ,
912,55,Hertha BSC,away, 45 ,Substitution, Márton Dárdai , Marc Kempf 
913,55,Mainz 05,home, 45 ,Substitution, Marlon Mustapha , Angelo Fulgini 
914,55,Hertha BSC,away, 48 ,Yellow card, Marvin Plattenhardt ,
915,55,Mainz 05,home, 55 ,Substitution, Anthony Caci , Aarón Martin 
916,55,Hertha BSC,away, 55 ,Substitution, Maximilian Mittelstädt , Marvin Plattenhardt 
917,55,Hertha BSC,away, 58 ,Yellow card, Dodi Lukebakio ,
918,55,Mainz 05,home, 59 ,Substitution, Danny Da Costa , Edimilson Fernandes 
919,55,Hertha BSC,away, 64 ,Yellow card, Márton Dárdai ,
920,55,Hertha BSC,away, 65 ,Yellow card, Jean Boëtius ,
921,55,Mainz 05,home, 67 ,Yellow card, Marlon Mustapha ,
922,55,Hertha BSC,away, 72 ,Substitution, Vladimir Darida , Dodi Lukebakio 
923,55,Hertha BSC,away, 73 ,Substitution, Marco Richter , Jean Boëtius 
924,55,Mainz 05,home, 74 ,Yellow card, Karim Onisiwo ,
925,55,Mainz 05,home, 79 ,Substitution, Aymen Barkok , Stefan Bell 
926,55,Mainz 05,home, 79 ,Substitution, Marcus Ingvartsen , Marlon Mustapha 
927,55,Hertha BSC,away, 83 ,Substitution, Peter Pekarik , Chidera Ejuke 
928,55,Mainz 05,home, 94 ,Goal, Anthony Caci ,
929,55,Hertha BSC,away, 94 ,Yellow card, Oliver Christensen ,
930,56,M'gladbach,away, 34 ,Substitution, Nathan Ngoumou , Florian Neuhaus 
931,56,SC Freiburg,home, 54 ,Yellow card, Christian Günter ,
932,56,M'gladbach,away, 62 ,Yellow card, Ramy Bensebaïni ,
933,56,SC Freiburg,home, 68 ,Substitution, Yannik Keitel , Maximilian Eggestein 
934,56,SC Freiburg,home, 69 ,Substitution, Jeong Woo-yeong , Daniel-Kofi Kyereh 
935,56,SC Freiburg,home, 81 ,Substitution, Kevin Schade , Ritsu Dōan 
936,56,M'gladbach,away, 82 ,Substitution, Yvandro Borges Sanches , Nathan Ngoumou 
937,56,M'gladbach,away, 82 ,Substitution, Hannes Wolf , Lars Stindl 
938,56,SC Freiburg,home, 82 ,Substitution, Noah Weißhaupt , Vincenzo Grifo 
939,56,SC Freiburg,home, 83 ,Substitution, Nils Petersen , Michael Gregoritsch 
940,57,1. FC Union Berlin,away, 3 ,Own goal, Timo Hübers , Own goal 
941,57,1. FC Köln,home, 9 ,Yellow card, Luca Kilian ,
942,57,1. FC Union Berlin,away, 10 ,Missed penalty, Jordan Siebatcheu , Missed penalty 
943,57,1. FC Union Berlin,away, 15 ,Disallowed goal,Disallowed goal,
944,57,1. FC Köln,home, 45 ,Substitution, Steffen Tigges , Florian Dietz 
945,57,1. FC Union Berlin,away, 53 ,Yellow card, Robin Knoche ,
946,57,1. FC Köln,home, 54 ,Yellow card, Kristian Pedersen ,
947,57,1. FC Köln,home, 62 ,Substitution, Kingsley Schindler , Benno Schmitz 
948,57,1. FC Köln,home, 62 ,Substitution, Dejan Ljubičić , Kristian Pedersen 
949,57,1. FC Union Berlin,away, 64 ,Substitution, Milos Pantović , Janik Haberer 
950,57,1. FC Köln,home, 72 ,Yellow card, Kingsley Schindler ,
951,57,1. FC Union Berlin,away, 75 ,Substitution, Kevin Behrens , Jordan Siebatcheu 
952,57,1. FC Union Berlin,away, 75 ,Substitution, Sven Michel , Sheraldo Becker 
953,57,1. FC Köln,home, 75 ,Substitution, Jan Thielmann , Florian Kainz 
954,57,1. FC Köln,home, 81 ,Second yellow card, Luca Kilian ,
955,57,1. FC Köln,home, 85 ,Substitution, Sargis Adamyan , Linton Maina 
956,57,1. FC Union Berlin,away, 89 ,Substitution, Paul Seguin , András Schäfer 
957,58,VfL Bochum,away, 4 ,Substitution, Gerrit Holtmann , Takuma Asano 
958,58,VfL Bochum,away, 9 ,Yellow card, Simon Zoller ,
959,58,VfL Bochum,away, 29 ,Yellow card, Anthony Losilla ,
960,58,Schalke 04,home, 38 ,Goal, Dominick Drexler ,
961,58,VfL Bochum,away, 45 ,Substitution, Saidy Janko , Cristian Gamboa 
962,58,VfL Bochum,away, 51 ,Goal, Philipp Hofmann , Gerrit Holtmann 
963,58,Schalke 04,home, 57 ,Substitution, Rodrigo Zalazar , Jordan Larsson 
964,58,Schalke 04,home, 68 ,Substitution, Sebastian Polter , Dominick Drexler 
965,58,Schalke 04,home, 73 ,Own goal, Erhan Mašović , Own goal 
966,58,VfL Bochum,away, 77 ,Substitution, Jordi Osei-Tutu , Philipp Förster 
967,58,VfL Bochum,away, 77 ,Substitution, Patrick Osterhage , Simon Zoller 
968,58,VfL Bochum,away, 82 ,Yellow card, Danilo Soares ,
969,58,VfL Bochum,away, 85 ,Substitution, Silvère Ganvoula , Danilo Soares 
970,58,Schalke 04,home, 86 ,Yellow card, Alexander Schwolow ,
971,58,Schalke 04,home, 86 ,Yellow card, Florian Flick ,
972,58,Schalke 04,home, 87 ,Substitution, Kenan Karaman , Simon Terodde 
973,58,Schalke 04,home, 87 ,Substitution, Leo Greiml , Tom Krauß 
974,58,Schalke 04,home, 96 ,Goal, Sebastian Polter , Tobias Mohr 
975,59,RB Leipzig,home, 6 ,Goal, Willi Orban , Dominik Szoboszlai 
976,59,RB Leipzig,home, 45 ,Goal, Dominik Szoboszlai , Mohamed Simakan 
977,59,Borussia Dortmund,away, 58 ,Yellow card, Thomas Meunier ,
978,59,Borussia Dortmund,away, 59 ,Substitution, Giovanni Reyna , Marius Wolf 
979,59,Borussia Dortmund,away, 59 ,Substitution, Youssoufa Moukoko , Julian Brandt 
980,59,RB Leipzig,home, 68 ,Substitution, Benjamin Henrichs , Mohamed Simakan 
981,59,Borussia Dortmund,away, 69 ,Substitution, Justin Njinmah , Salih Özcan 
982,59,RB Leipzig,home, 75 ,Yellow card, Konrad Laimer ,
983,59,RB Leipzig,home, 77 ,Substitution, Joško Gvardiol , Abdou Diallo 
984,59,RB Leipzig,home, 77 ,Substitution, Amadou Haidara , Emil Forsberg 
985,59,RB Leipzig,home, 84 ,Goal, Amadou Haidara , Timo Werner 
986,59,RB Leipzig,home, 85 ,Substitution, Kevin Kampl , Konrad Laimer 
987,59,RB Leipzig,home, 85 ,Substitution, André Silva , Timo Werner 
988,59,Borussia Dortmund,away, 87 ,Substitution, Emre Can , Anthony Modeste 
989,59,RB Leipzig,home, 89 ,Yellow card, David Raum ,
990,60,Bayer Leverkusen,away, 41 ,Substitution, Charles Aránguiz , Exequiel Palacios 
991,60,Hertha BSC,home, 43 ,Yellow card, Suat Serdar ,
992,60,Hertha BSC,home, 48 ,Yellow card, Ivan Šunjić ,
993,60,Bayer Leverkusen,away, 49 ,Goal, Kerem Demirbay ,
994,60,Bayer Leverkusen,away, 52 ,Yellow card, Charles Aránguiz ,
995,60,Hertha BSC,home, 55 ,Goal, Suat Serdar , Chidera Ejuke 
996,60,Bayer Leverkusen,away, 66 ,Substitution, Nadiem Amiri , Adam Hložek 
997,60,Hertha BSC,home, 67 ,Substitution, Jean Boëtius , Suat Serdar 
998,60,Hertha BSC,home, 67 ,Substitution, Marco Richter , Chidera Ejuke 
999,60,Hertha BSC,home, 74 ,Goal, Marco Richter ,
1000,60,Bayer Leverkusen,away, 76 ,Substitution, Sardar Azmoun , Callum Hudson-Odoi 
1001,60,Bayer Leverkusen,away, 76 ,Substitution, Robert Andrich , Kerem Demirbay 
1002,60,Bayer Leverkusen,away, 76 ,Substitution, Odilon Kossounou , Jeremie Frimpong 
1003,60,Bayer Leverkusen,away, 79 ,Goal, Patrik Schick , Robert Andrich 
1004,60,Hertha BSC,home, 81 ,Substitution, Davie Selke , Wilfried Kanga 
1005,60,Hertha BSC,home, 81 ,Substitution, Márton Dárdai , Dodi Lukebakio 
1006,60,Hertha BSC,home, 86 ,Yellow card, Davie Selke ,
1007,60,Hertha BSC,home, 93 ,Substitution, Vladimir Darida , Lucas Tousart 
1008,61,VfB Stuttgart,away, 4 ,Yellow card, Borna Sosa ,
1009,61,Bayern Munich,home, 36 ,Goal, Mathys Tel , Alphonso Davies 
1010,61,VfB Stuttgart,away, 45 ,Substitution, Chris Führich , Tiago Tomás 
1011,61,VfB Stuttgart,away, 51 ,Disallowed goal,Disallowed goal,
1012,61,VfB Stuttgart,away, 57 ,Goal, Chris Führich , Konstantinos Mavropanos 
1013,61,VfB Stuttgart,away, 59 ,Yellow card, Hiroki Ito ,
1014,61,Bayern Munich,home, 60 ,Goal, Jamal Musiala , Noussair Mazraoui 
1015,61,Bayern Munich,home, 61 ,Substitution, Josip Stanišić , Noussair Mazraoui 
1016,61,Bayern Munich,home, 61 ,Substitution, Leroy Sané , Mathys Tel 
1017,61,Bayern Munich,home, 69 ,Substitution, Eric Maxim Choupo-Moting , Thomas Müller 
1018,61,VfB Stuttgart,away, 75 ,Substitution, Juan Perea , Silas Katompa Mvumpa 
1019,61,VfB Stuttgart,away, 75 ,Substitution, Lilian Egloff , Wataru Endo 
1020,61,VfB Stuttgart,away, 79 ,Yellow card, Naouirou Ahamada ,
1021,61,VfB Stuttgart,away, 81 ,Yellow card, Waldemar Anton ,
1022,61,Bayern Munich,home, 81 ,Substitution, Sadio Mané , Jamal Musiala 
1023,61,Bayern Munich,home, 81 ,Substitution, Ryan Gravenberch , Serge Gnabry 
1024,61,VfB Stuttgart,away, 84 ,Substitution, Enzo Millot , Naouirou Ahamada 
1025,61,VfB Stuttgart,away, 84 ,Substitution, Pascal Stenzel , Konstantinos Mavropanos 
1026,61,VfB Stuttgart,away, 90 ,Yellow card, Atakan Karazor ,
1027,61,Bayern Munich,home, 91 ,Yellow card, Matthijs de Ligt ,
1028,61,VfB Stuttgart,away, 92 ,Penalty, Sehrou Guirassy , Penalty 
1029,61,Bayern Munich,home, 94 ,Yellow card, Leroy Sané ,
1030,62,VfL Wolfsburg,away, 10 ,Yellow card, Paulo Otávio ,
1031,62,Eintracht Frankfurt,home, 15 ,Yellow card, Djibril Sow ,
1032,62,VfL Wolfsburg,away, 52 ,Yellow card, Mattias Svanberg ,
1033,62,VfL Wolfsburg,away, 60 ,Goal, Maxence Lacroix , Josip Brekalo 
1034,62,Eintracht Frankfurt,home, 62 ,Yellow card, Tuta ,
1035,62,VfL Wolfsburg,away, 64 ,Substitution, Josuha Guilavogui , Bartol Franjić 
1036,62,Eintracht Frankfurt,home, 64 ,Substitution, Lucas Alario , Rafael Borré 
1037,62,Eintracht Frankfurt,home, 64 ,Substitution, Jesper Lindstrøm , Daichi Kamada 
1038,62,VfL Wolfsburg,away, 79 ,Substitution, Felix Nmecha , Mattias Svanberg 
1039,62,VfL Wolfsburg,away, 79 ,Substitution, Omar Marmoush , Luca Waldschmidt 
1040,62,Eintracht Frankfurt,home, 82 ,Substitution, Faride Alidou , Ansgar Knauff 
1041,62,VfL Wolfsburg,away, 86 ,Yellow card, Lukas Nmecha ,
1042,62,VfL Wolfsburg,away, 89 ,Substitution, Yannick Gerhardt , Josip Brekalo 
1043,62,VfL Wolfsburg,away, 91 ,Yellow card, Maximilian Arnold ,
1044,63,Hoffenheim,home, 9 ,Yellow card, Christoph Baumgartner ,
1045,63,Hoffenheim,home, 10 ,Yellow card, Kevin Akpoguma ,
1046,63,Mainz 05,away, 14 ,Substitution, Delano Burgzorg , Jonathan Burkardt 
1047,63,Mainz 05,away, 41 ,Red card, Alexander Hack ,
1048,63,Hoffenheim,home, 44 ,Missed penalty, Andrej Kramarić , Missed penalty 
1049,63,Hoffenheim,home, 45 ,Substitution, Stanley Nsoki , Kevin Akpoguma 
1050,63,Mainz 05,away, 45 ,Substitution, Niklas Tauer , Delano Burgzorg 
1051,63,Hoffenheim,home, 53 ,Goal, Andrej Kramarić , Georginio Rutter 
1052,63,Mainz 05,away, 64 ,Substitution, Lee Jae-sung , Angelo Fulgini 
1053,63,Mainz 05,away, 64 ,Substitution, Edimilson Fernandes , Leandro Barreiro 
1054,63,Hoffenheim,home, 66 ,Yellow card, Kevin Vogt ,
1055,63,Hoffenheim,home, 69 ,Goal, Grischa Prömel , Christoph Baumgartner 
1056,63,Hoffenheim,home, 70 ,Substitution, Munas Dabbur , Andrej Kramarić 
1057,63,Hoffenheim,home, 70 ,Substitution, Sebastian Rudy , Dennis Geiger 
1058,63,Hoffenheim,home, 75 ,Substitution, Angeliño , Robert Skov 
1059,63,Mainz 05,away, 75 ,Substitution, Anthony Caci , Aarón Martin 
1060,63,Hoffenheim,home, 80 ,Goal, Munas Dabbur , Angeliño 
1061,63,Mainz 05,away, 83 ,Goal, Dominik Kohr ,
1062,63,Hoffenheim,home, 84 ,Substitution, Angelo Stiller , Christoph Baumgartner 
1063,63,Mainz 05,away, 85 ,Yellow card, Karim Onisiwo ,
1064,63,Mainz 05,away, 87 ,Yellow card, Stefan Bell ,
1065,63,Hoffenheim,home, 92 ,Goal, Pavel Kaderabek , Angelo Stiller 
1066,64,Werder Bremen,home, 25 ,Yellow card, Christian Groß ,
1067,64,Werder Bremen,home, 29 ,Substitution, Michael Zetterer , Jirí Pavlenka 
1068,64,Augsburg,away, 32 ,Yellow card, Elvis Rexhbeçaj ,
1069,64,Werder Bremen,home, 32 ,Disallowed goal,Disallowed goal,
1070,64,Werder Bremen,home, 38 ,Yellow card, Niclas Füllkrug ,
1071,64,Augsburg,away, 63 ,Goal, Ermedin Demirovic , Mërgim Berisha 
1072,64,Werder Bremen,home, 67 ,Substitution, Ilia Gruev , Christian Groß 
1073,64,Werder Bremen,home, 67 ,Substitution, Niklas Schmidt , Jens Stage 
